origin,destination,demographic_o,demographic_d,population_o,population_d,flow
53033020300,53033003500,,0.2196,,4370.0,161.0
53033020300,53033004100,,,,,80.0
53033020300,53033004200,,,,,181.0
53033020300,53033004301,,0.3518,,3870.0,403.0
53033020300,53033004400,,,,,242.0
53033020300,53033004800,,0.0218,,5452.0,323.0
53033020300,53033004900,,,,,80.0
53033020300,53033005000,,0.1381,,4376.0,161.0
53033020300,53033005200,,,,,161.0
53033020300,53033005301,,,,,424.0
53033020300,53033005302,,,,,828.0
