STATE,GEOID,LOCATION,AREA_SQMI,SVI Score
Washington,53053070404,"Census Tract 704.04, Pierce County, Washington",1.973803231,0.2062
Washington,53053070703,"Census Tract 707.03, Pierce County, Washington",2.197004164,0.514
Washington,53053071100,"Census Tract 711, Pierce County, Washington",2.514490047,0.6917
Washington,53053071205,"Census Tract 712.05, Pierce County, Washington",3.020309536,0.2792
Washington,53053071206,"Census Tract 712.06, Pierce County, Washington",3.045657132,0.4184
Washington,53053071207,"Census Tract 712.07, Pierce County, Washington",1.873576557,0.8254
Washington,53053071209,"Census Tract 712.09, Pierce County, Washington",0.897572092,0.0425
Washington,53053071210,"Census Tract 712.10, Pierce County, Washington",3.371971238,0.1764
Washington,53053071211,"Census Tract 712.11, Pierce County, Washington",0.814425026,0.849
Washington,53053071212,"Census Tract 712.12, Pierce County, Washington",0.604495963,0.5238
Washington,53053071304,"Census Tract 713.04, Pierce County, Washington",2.064430637,0.6177
Washington,53053071305,"Census Tract 713.05, Pierce County, Washington",3.843180157,0.657
Washington,53053071306,"Census Tract 713.06, Pierce County, Washington",4.724680753,0.3104
Washington,53053071307,"Census Tract 713.07, Pierce County, Washington",2.008708782,0.3009
Washington,53053071309,"Census Tract 713.09, Pierce County, Washington",1.596024818,0.3953
Washington,53053071310,"Census Tract 713.10, Pierce County, Washington",2.508902765,0.2252
Washington,53053071403,"Census Tract 714.03, Pierce County, Washington",1.954845623,0.6502
Washington,53053071408,"Census Tract 714.08, Pierce County, Washington",1.128906649,0.7184
Washington,53053071409,"Census Tract 714.09, Pierce County, Washington",0.820804203,0.7465
Washington,53053071411,"Census Tract 714.11, Pierce County, Washington",1.301746754,0.6033
Washington,53053071412,"Census Tract 714.12, Pierce County, Washington",2.638973193,0.4425
Washington,53053071413,"Census Tract 714.13, Pierce County, Washington",3.71074331,0.2938
Washington,53053071414,"Census Tract 714.14, Pierce County, Washington",1.241107891,0.3961
Washington,53053071415,"Census Tract 714.15, Pierce County, Washington",2.017967895,0.1891
Washington,53053071416,"Census Tract 714.16, Pierce County, Washington",0.926747889,0.4924
Washington,53053071417,"Census Tract 714.17, Pierce County, Washington",1.335545351,0.4009
Washington,53053071503,"Census Tract 715.03, Pierce County, Washington",2.180522242,0.8019
Washington,53053071504,"Census Tract 715.04, Pierce County, Washington",1.023761422,0.8073
Washington,53053071505,"Census Tract 715.05, Pierce County, Washington",1.74945905,0.6328
Washington,53053071506,"Census Tract 715.06, Pierce County, Washington",1.504739881,0.502
Washington,53053071601,"Census Tract 716.01, Pierce County, Washington",1.55692118,0.9319
Washington,53053071603,"Census Tract 716.03, Pierce County, Washington",1.062125675,0.8276
Washington,53053071604,"Census Tract 716.04, Pierce County, Washington",0.751445612,0.8614
Washington,53053071703,"Census Tract 717.03, Pierce County, Washington",0.336192139,0.9619
Washington,53053071704,"Census Tract 717.04, Pierce County, Washington",0.522249287,0.9728
Washington,53053071705,"Census Tract 717.05, Pierce County, Washington",0.921182615,0.8709
Washington,53053071706,"Census Tract 717.06, Pierce County, Washington",0.621775958,0.8835
Washington,53053071707,"Census Tract 717.07, Pierce County, Washington",0.490186991,0.6701
Washington,53053071803,"Census Tract 718.03, Pierce County, Washington",1.778359943,0.5774
Washington,53053071805,"Census Tract 718.05, Pierce County, Washington",0.520923413,0.9684
Washington,53053071806,"Census Tract 718.06, Pierce County, Washington",0.640952872,0.9538
Washington,53053071807,"Census Tract 718.07, Pierce County, Washington",1.609918312,0.9097
Washington,53053071808,"Census Tract 718.08, Pierce County, Washington",0.749379194,0.9912
Washington,53053071901,"Census Tract 719.01, Pierce County, Washington",1.605214432,0.8435
Washington,53053071902,"Census Tract 719.02, Pierce County, Washington",2.378209169,0.3856
Washington,53053072000,"Census Tract 720, Pierce County, Washington",1.016932436,0.96
Washington,53053072105,"Census Tract 721.05, Pierce County, Washington",1.802566222,0.4881
Washington,53053072106,"Census Tract 721.06, Pierce County, Washington",1.317021721,0.7653
Washington,53053072107,"Census Tract 721.07, Pierce County, Washington",1.876139502,0.26
Washington,53053072108,"Census Tract 721.08, Pierce County, Washington",1.241563877,0.6618
Washington,53053072109,"Census Tract 721.09, Pierce County, Washington",1.542305675,0.1364
Washington,53053072111,"Census Tract 721.11, Pierce County, Washington",0.75170237,0.4256
Washington,53053072112,"Census Tract 721.12, Pierce County, Washington",0.92971238,0.4169
Washington,53053072305,"Census Tract 723.05, Pierce County, Washington",1.570109266,0.2944
Washington,53053072307,"Census Tract 723.07, Pierce County, Washington",0.754346396,0.5469
Washington,53053072309,"Census Tract 723.09, Pierce County, Washington",1.26682267,0.4256
Washington,53053072310,"Census Tract 723.10, Pierce County, Washington",0.810424623,0.6219
Washington,53053072311,"Census Tract 723.11, Pierce County, Washington",0.943512824,0.7957
Washington,53053072312,"Census Tract 723.12, Pierce County, Washington",0.949389297,0.638
Washington,53053072313,"Census Tract 723.13, Pierce County, Washington",0.987887527,0.091
Washington,53053072314,"Census Tract 723.14, Pierce County, Washington",1.029717432,0.6816
Washington,53053072315,"Census Tract 723.15, Pierce County, Washington",1.921521545,0.1587
Washington,53053072405,"Census Tract 724.05, Pierce County, Washington",4.483158508,0.0969
Washington,53053072406,"Census Tract 724.06, Pierce County, Washington",6.478516655,0.0457
Washington,53053072407,"Census Tract 724.07, Pierce County, Washington",2.093716474,0.425
Washington,53053072408,"Census Tract 724.08, Pierce County, Washington",5.894590276,0.3415
Washington,53053072409,"Census Tract 724.09, Pierce County, Washington",2.267102913,0.0891
Washington,53053072410,"Census Tract 724.10, Pierce County, Washington",5.193682713,0.0617
Washington,53053072503,"Census Tract 725.03, Pierce County, Washington",6.298631347,0.1607
Washington,53053072504,"Census Tract 725.04, Pierce County, Washington",5.722100752,0.2722
Washington,53053072506,"Census Tract 725.06, Pierce County, Washington",5.900708449,0.1783
Washington,53053072507,"Census Tract 725.07, Pierce County, Washington",1.600455725,0.2744
Washington,53053072508,"Census Tract 725.08, Pierce County, Washington",5.24212809,0.263
Washington,53053072509,"Census Tract 725.09, Pierce County, Washington",3.128331609,0.208
Washington,53053072601,"Census Tract 726.01, Pierce County, Washington",17.12011481,0.2279
Washington,53053072602,"Census Tract 726.02, Pierce County, Washington",16.73509273,0.3351
Washington,53053072603,"Census Tract 726.03, Pierce County, Washington",35.22011556,0.4631
Washington,53053072801,"Census Tract 728.01, Pierce County, Washington",5.150893345,0.1746
Washington,53053072802,"Census Tract 728.02, Pierce County, Washington",1.684591598,0.0872
Washington,53053072901,"Census Tract 729.01, Pierce County, Washington",7.08012612,0.2698
Washington,53053072903,"Census Tract 729.03, Pierce County, Washington",10.23782542,0.4966
Washington,53053072907,"Census Tract 729.07, Pierce County, Washington",6.254432321,0.5891
Washington,53053072908,"Census Tract 729.08, Pierce County, Washington",2.258426429,0.4584
Washington,53053072909,"Census Tract 729.09, Pierce County, Washington",88.06539746,0.0336
Washington,53053073001,"Census Tract 730.01, Pierce County, Washington",24.86815067,0.317
Washington,53053073005,"Census Tract 730.05, Pierce County, Washington",20.72812873,0.3236
Washington,53053073006,"Census Tract 730.06, Pierce County, Washington",46.02357269,0.3089
Washington,53053073110,"Census Tract 731.10, Pierce County, Washington",2.158954198,0.1881
Washington,53053073111,"Census Tract 731.11, Pierce County, Washington",1.437850026,0.5682
Washington,53053073114,"Census Tract 731.14, Pierce County, Washington",2.663354762,0.585
Washington,53053073115,"Census Tract 731.15, Pierce County, Washington",2.645073991,0.4126
Washington,53053073116,"Census Tract 731.16, Pierce County, Washington",6.212108592,0.4508
Washington,53053073117,"Census Tract 731.17, Pierce County, Washington",19.08574426,0.1859
Washington,53053073118,"Census Tract 731.18, Pierce County, Washington",12.07584546,0.3373
Washington,53053073119,"Census Tract 731.19, Pierce County, Washington",36.83970495,0.4577
Washington,53053073120,"Census Tract 731.20, Pierce County, Washington",1.276962481,0.2995
Washington,53053073121,"Census Tract 731.21, Pierce County, Washington",1.100331626,0.0389
Washington,53053073122,"Census Tract 731.22, Pierce County, Washington",1.942944029,0.4351
Washington,53053073123,"Census Tract 731.23, Pierce County, Washington",3.619868799,0.2251
Washington,53053073124,"Census Tract 731.24, Pierce County, Washington",1.512592423,0.5616
Washington,53053073126,"Census Tract 731.26, Pierce County, Washington",0.541943192,0.5525
Washington,53053073127,"Census Tract 731.27, Pierce County, Washington",1.796426814,0.6314
Washington,53053073128,"Census Tract 731.28, Pierce County, Washington",2.026354416,0.5044
Washington,53053073129,"Census Tract 731.29, Pierce County, Washington",1.098395325,0.233
Washington,53053073130,"Census Tract 731.30, Pierce County, Washington",6.081771368,0.5088
Washington,53053073131,"Census Tract 731.31, Pierce County, Washington",0.687734535,0.4172
Washington,53053073132,"Census Tract 731.32, Pierce County, Washington",0.82041424,0.332
Washington,53053073133,"Census Tract 731.33, Pierce County, Washington",0.907896073,0.5077
Washington,53053073200,"Census Tract 732, Pierce County, Washington",211.3926338,0.6328
Washington,53053073301,"Census Tract 733.01, Pierce County, Washington",5.606210306,0.7348
Washington,53053073302,"Census Tract 733.02, Pierce County, Washington",1.144399764,0.482
Washington,53053073404,"Census Tract 734.04, Pierce County, Washington",2.4597709,0.607
Washington,53053073405,"Census Tract 734.05, Pierce County, Washington",1.146170814,0.7834
Washington,53053073406,"Census Tract 734.06, Pierce County, Washington",1.68207344,0.3872
Washington,53053073407,"Census Tract 734.07, Pierce County, Washington",0.912005357,0.5675
Washington,53053073408,"Census Tract 734.08, Pierce County, Washington",1.060234548,0.4164
Washington,53053073501,"Census Tract 735.01, Pierce County, Washington",3.288048879,0.2255
Washington,53053073502,"Census Tract 735.02, Pierce County, Washington",3.023117656,0.0988
Washington,53053940001,"Census Tract 9400.01, Pierce County, Washington",1.173887918,0.0982
Washington,53053940002,"Census Tract 9400.02, Pierce County, Washington",5.176828975,0.8313
Washington,53053940004,"Census Tract 9400.04, Pierce County, Washington",6.941419363,0.4292
Washington,53053940005,"Census Tract 9400.05, Pierce County, Washington",1.643447796,0.5141
Washington,53053940006,"Census Tract 9400.06, Pierce County, Washington",0.70473615,0.8614
Washington,53053940007,"Census Tract 9400.07, Pierce County, Washington",0.963783179,0.7234
Washington,53053940008,"Census Tract 9400.08, Pierce County, Washington",1.179204929,0.3373
Washington,53053940009,"Census Tract 9400.09, Pierce County, Washington",3.045831264,0.2963
Washington,53053940010,"Census Tract 9400.10, Pierce County, Washington",3.411621596,0.4654
Washington,53053940011,"Census Tract 9400.11, Pierce County, Washington",1.44865509,0.137
Washington,53053940012,"Census Tract 9400.12, Pierce County, Washington",0.946219785,0.5556
Washington,53053940013,"Census Tract 9400.13, Pierce County, Washington",0.628805331,0.1306
Washington,53055960101,"Census Tract 9601.01, San Juan County, Washington",26.31117253,0.4925
Washington,53055960102,"Census Tract 9601.02, San Juan County, Washington",15.49487635,0.2554
Washington,53055960103,"Census Tract 9601.03, San Juan County, Washington",22.8214757,0.35
Washington,53055960301,"Census Tract 9603.01, San Juan County, Washington",33.91219079,0.2735
Washington,53055960302,"Census Tract 9603.02, San Juan County, Washington",21.4631874,0.1744
Washington,53055960400,"Census Tract 9604, San Juan County, Washington",5.836120534,0.6928
Washington,53055960501,"Census Tract 9605.01, San Juan County, Washington",17.40835925,0.2981
Washington,53055960502,"Census Tract 9605.02, San Juan County, Washington",30.66539266,0.2124
Washington,53057940201,"Census Tract 9402.01, Skagit County, Washington",1.254706017,0.2942
Washington,53057940301,"Census Tract 9403.01, Skagit County, Washington",7.422152646,0.2966
Washington,53057940302,"Census Tract 9403.02, Skagit County, Washington",11.18824329,0.2052
Washington,53057940401,"Census Tract 9404.01, Skagit County, Washington",2.932416891,0.1718
Washington,53057940402,"Census Tract 9404.02, Skagit County, Washington",0.467805816,0.3176
Washington,53057940403,"Census Tract 9404.03, Skagit County, Washington",1.140263454,0.1563
Washington,53057940500,"Census Tract 9405, Skagit County, Washington",0.549344381,0.873
Washington,53057940600,"Census Tract 9406, Skagit County, Washington",1.007350543,0.6409
Washington,53057940700,"Census Tract 9407, Skagit County, Washington",0.559814309,0.1524
Washington,53057940801,"Census Tract 9408.01, Skagit County, Washington",1.236888568,0.0657
Washington,53057940802,"Census Tract 9408.02, Skagit County, Washington",10.96976361,0.7247
Washington,53057950100,"Census Tract 9501, Skagit County, Washington",22.80244435,0.2728
Washington,53057950801,"Census Tract 9508.01, Skagit County, Washington",23.10147108,0.1257
Washington,53057950802,"Census Tract 9508.02, Skagit County, Washington",35.67388773,0.1855
Washington,53057950803,"Census Tract 9508.03, Skagit County, Washington",14.72966852,0.0786
Washington,53057950900,"Census Tract 9509, Skagit County, Washington",62.47397774,0.6561
Washington,53057951000,"Census Tract 9510, Skagit County, Washington",142.1755063,0.3254
Washington,53057951101,"Census Tract 9511.01, Skagit County, Washington",462.3649809,0.4253
Washington,53057951102,"Census Tract 9511.02, Skagit County, Washington",440.6536311,0.658
Washington,53057951200,"Census Tract 9512, Skagit County, Washington",293.0077723,0.2519
Washington,53057951300,"Census Tract 9513, Skagit County, Washington",23.70143961,0.4096
Washington,53057951400,"Census Tract 9514, Skagit County, Washington",3.797221664,0.7743
Washington,53057951501,"Census Tract 9515.01, Skagit County, Washington",1.071064323,0.3845
Washington,53057951502,"Census Tract 9515.02, Skagit County, Washington",6.392910506,0.3318
Washington,53057951503,"Census Tract 9515.03, Skagit County, Washington",1.484526669,0.5349
Washington,53057951600,"Census Tract 9516, Skagit County, Washington",12.97829247,0.688
Washington,53057951700,"Census Tract 9517, Skagit County, Washington",1.188159021,0.8019
Washington,53057951800,"Census Tract 9518, Skagit County, Washington",3.975006963,0.9389
Washington,53057951900,"Census Tract 9519, Skagit County, Washington",22.58181061,0.1679
Washington,53057952100,"Census Tract 9521, Skagit County, Washington",32.76681264,0.633
Washington,53057952200,"Census Tract 9522, Skagit County, Washington",2.729293648,0.9931
Washington,53057952301,"Census Tract 9523.01, Skagit County, Washington",0.99870958,0.9881
Washington,53057952303,"Census Tract 9523.03, Skagit County, Washington",0.801130376,0.6102
Washington,53057952304,"Census Tract 9523.04, Skagit County, Washington",4.485677437,0.0888
Washington,53057952401,"Census Tract 9524.01, Skagit County, Washington",0.699940377,0.6001
Washington,53057952403,"Census Tract 9524.03, Skagit County, Washington",4.230566332,0.5819
Washington,53057952404,"Census Tract 9524.04, Skagit County, Washington",0.178594569,0.8924
Washington,53057952405,"Census Tract 9524.05, Skagit County, Washington",0.127895129,0.7418
Washington,53057952500,"Census Tract 9525, Skagit County, Washington",0.698673963,0.8644
Washington,53057952600,"Census Tract 9526, Skagit County, Washington",6.546130452,0.5719
Washington,53057952700,"Census Tract 9527, Skagit County, Washington",63.09944406,0.1387
Washington,53059950100,"Census Tract 9501, Skamania County, Washington",1378.710315,0.0005
Washington,53059950200,"Census Tract 9502, Skamania County, Washington",128.9408262,0.2945
Washington,53059950300,"Census Tract 9503, Skamania County, Washington",30.0117436,0.7044
Washington,53059950400,"Census Tract 9504, Skamania County, Washington",84.7541284,0.33
Washington,53059950500,"Census Tract 9505, Skamania County, Washington",35.86670359,0.7608
Washington,53061040100,"Census Tract 401, Snohomish County, Washington",1.85064596,0.2753
Washington,53061040200,"Census Tract 402, Snohomish County, Washington",0.983937704,0.9819
Washington,53061040300,"Census Tract 403, Snohomish County, Washington",0.405122929,0.5943
Washington,53061040400,"Census Tract 404, Snohomish County, Washington",0.649409278,0.7042
Washington,53061040500,"Census Tract 405, Snohomish County, Washington",0.702714906,0.4089
Washington,53061040700,"Census Tract 407, Snohomish County, Washington",1.071423011,0.8514
Washington,53061040800,"Census Tract 408, Snohomish County, Washington",0.560290759,0.5968
Washington,53061040900,"Census Tract 409, Snohomish County, Washington",1.277064411,0.4641
Washington,53061041000,"Census Tract 410, Snohomish County, Washington",1.177690251,0.525
Washington,53061041100,"Census Tract 411, Snohomish County, Washington",1.058438787,0.5969
Washington,53061041201,"Census Tract 412.01, Snohomish County, Washington",0.574856843,0.2575
Washington,53061041202,"Census Tract 412.02, Snohomish County, Washington",1.030068012,0.7839
Washington,53061041301,"Census Tract 413.01, Snohomish County, Washington",1.780485435,0.2261
Washington,53061041303,"Census Tract 413.03, Snohomish County, Washington",1.468620425,0.5382
Washington,53061041304,"Census Tract 413.04, Snohomish County, Washington",3.934901004,0.1511
Washington,53061041400,"Census Tract 414, Snohomish County, Washington",1.338321424,0.7895
Washington,53061041500,"Census Tract 415, Snohomish County, Washington",2.051823248,0.4724
Washington,53061041601,"Census Tract 416.01, Snohomish County, Washington",1.80405812,0.4458
Washington,53061041605,"Census Tract 416.05, Snohomish County, Washington",0.95066575,0.3574
Washington,53061041606,"Census Tract 416.06, Snohomish County, Washington",0.975266625,0.8232
Washington,53061041607,"Census Tract 416.07, Snohomish County, Washington",1.129716691,0.1138
Washington,53061041609,"Census Tract 416.09, Snohomish County, Washington",0.772935663,0.2278
Washington,53061041610,"Census Tract 416.10, Snohomish County, Washington",0.678393183,0.018
Washington,53061041701,"Census Tract 417.01, Snohomish County, Washington",1.14409011,0.7393
Washington,53061041703,"Census Tract 417.03, Snohomish County, Washington",1.42633492,0.3482
Washington,53061041704,"Census Tract 417.04, Snohomish County, Washington",1.562589157,0.4951
Washington,53061041805,"Census Tract 418.05, Snohomish County, Washington",1.262491764,0.7406
Washington,53061041808,"Census Tract 418.08, Snohomish County, Washington",0.652579948,0.8413
Washington,53061041809,"Census Tract 418.09, Snohomish County, Washington",0.416703286,0.9295
Washington,53061041810,"Census Tract 418.10, Snohomish County, Washington",0.344917658,0.7911
Washington,53061041812,"Census Tract 418.12, Snohomish County, Washington",0.721521549,0.8988
Washington,53061041813,"Census Tract 418.13, Snohomish County, Washington",0.544502276,0.8576
Washington,53061041814,"Census Tract 418.14, Snohomish County, Washington",0.567913571,0.804
Washington,53061041815,"Census Tract 418.15, Snohomish County, Washington",0.609420694,0.7764
Washington,53061041816,"Census Tract 418.16, Snohomish County, Washington",0.657865684,0.4018
Washington,53061041901,"Census Tract 419.01, Snohomish County, Washington",3.415915437,0.897
Washington,53061041904,"Census Tract 419.04, Snohomish County, Washington",0.552149798,0.9512
Washington,53061041905,"Census Tract 419.05, Snohomish County, Washington",0.859848382,0.8433
Washington,53061041906,"Census Tract 419.06, Snohomish County, Washington",0.924515447,0.9224
Washington,53061041907,"Census Tract 419.07, Snohomish County, Washington",0.392395463,0.8116
Washington,53061042001,"Census Tract 420.01, Snohomish County, Washington",1.871705507,0.4778
Washington,53061042003,"Census Tract 420.03, Snohomish County, Washington",1.065310244,0.0831
Washington,53061042004,"Census Tract 420.04, Snohomish County, Washington",0.919932803,0.355
Washington,53061042005,"Census Tract 420.05, Snohomish County, Washington",2.461422258,0.0288
Washington,53061042006,"Census Tract 420.06, Snohomish County, Washington",1.031530953,0.4833
Washington,53061050101,"Census Tract 501.01, Snohomish County, Washington",0.97602879,0.1506
Washington,53061050102,"Census Tract 501.02, Snohomish County, Washington",0.697549634,0.474
Washington,53061050200,"Census Tract 502, Snohomish County, Washington",1.762657947,0.0696
Washington,53061050300,"Census Tract 503, Snohomish County, Washington",1.440762007,0.2497
Washington,53061050402,"Census Tract 504.02, Snohomish County, Washington",1.102748625,0.3012
Washington,53061050403,"Census Tract 504.03, Snohomish County, Washington",0.885243469,0.0922
Washington,53061050404,"Census Tract 504.04, Snohomish County, Washington",0.401920599,0.6975
Washington,53061050501,"Census Tract 505.01, Snohomish County, Washington",0.646399999,0.1622
Washington,53061050502,"Census Tract 505.02, Snohomish County, Washington",0.664876524,0.068
Washington,53061050600,"Census Tract 506, Snohomish County, Washington",1.240035299,0.0683
Washington,53061050700,"Census Tract 507, Snohomish County, Washington",1.196492646,0.403
Washington,53061050800,"Census Tract 508, Snohomish County, Washington",1.234297437,0.2285
Washington,53061050900,"Census Tract 509, Snohomish County, Washington",0.576386965,0.7716
Washington,53061051000,"Census Tract 510, Snohomish County, Washington",1.289855199,0.5327
Washington,53061051100,"Census Tract 511, Snohomish County, Washington",0.794491352,0.6457
Washington,53061051200,"Census Tract 512, Snohomish County, Washington",0.811124626,0.3558
Washington,53061051301,"Census Tract 513.01, Snohomish County, Washington",0.555949428,0.4916
Washington,53061051302,"Census Tract 513.02, Snohomish County, Washington",0.581814401,0.2741
Washington,53061051401,"Census Tract 514.01, Snohomish County, Washington",0.598779723,0.9787
Washington,53061051402,"Census Tract 514.02, Snohomish County, Washington",0.964805191,0.8236
Washington,53061051500,"Census Tract 515, Snohomish County, Washington",1.266737341,0.9065
Washington,53061051601,"Census Tract 516.01, Snohomish County, Washington",0.94533484,0.7912
Washington,53061051602,"Census Tract 516.02, Snohomish County, Washington",0.792050801,0.7174
Washington,53061051701,"Census Tract 517.01, Snohomish County, Washington",0.960685869,0.8452
Washington,53061051702,"Census Tract 517.02, Snohomish County, Washington",0.836353689,0.4891
Washington,53061051802,"Census Tract 518.02, Snohomish County, Washington",1.900179757,0.5314
Washington,53061051803,"Census Tract 518.03, Snohomish County, Washington",0.61697478,0.8339
Washington,53061051804,"Census Tract 518.04, Snohomish County, Washington",0.909476002,0.4945
Washington,53061051912,"Census Tract 519.12, Snohomish County, Washington",5.124053851,0.1698
Washington,53061051913,"Census Tract 519.13, Snohomish County, Washington",1.529527243,0.2255
Washington,53061051914,"Census Tract 519.14, Snohomish County, Washington",1.323153793,0.2787
Washington,53061051916,"Census Tract 519.16, Snohomish County, Washington",1.140821371,0.0508
Washington,53061051917,"Census Tract 519.17, Snohomish County, Washington",1.132417475,0.1561
Washington,53061051918,"Census Tract 519.18, Snohomish County, Washington",1.729319198,0.4162
Washington,53061051921,"Census Tract 519.21, Snohomish County, Washington",0.947177704,0.36
Washington,53061051922,"Census Tract 519.22, Snohomish County, Washington",1.406102789,0.2218
Washington,53061051926,"Census Tract 519.26, Snohomish County, Washington",3.276032227,0.1493
Washington,53061051927,"Census Tract 519.27, Snohomish County, Washington",1.778148359,0.1995
Washington,53061051928,"Census Tract 519.28, Snohomish County, Washington",0.889384413,0.6681
Washington,53061051929,"Census Tract 519.29, Snohomish County, Washington",0.873902881,0.73
Washington,53061051930,"Census Tract 519.30, Snohomish County, Washington",1.177887549,0.5696
Washington,53061051931,"Census Tract 519.31, Snohomish County, Washington",0.696206385,0.114
Washington,53061051932,"Census Tract 519.32, Snohomish County, Washington",0.903814975,0.3088
Washington,53061051933,"Census Tract 519.33, Snohomish County, Washington",0.802486752,0.3975
Washington,53061051934,"Census Tract 519.34, Snohomish County, Washington",0.634906129,0.2291
Washington,53061051935,"Census Tract 519.35, Snohomish County, Washington",0.614039246,0.1781
Washington,53061051936,"Census Tract 519.36, Snohomish County, Washington",0.411046892,0.501
Washington,53061051937,"Census Tract 519.37, Snohomish County, Washington",1.565931642,0.1408
Washington,53061051938,"Census Tract 519.38, Snohomish County, Washington",1.529680525,0.1834
Washington,53061052004,"Census Tract 520.04, Snohomish County, Washington",1.279472144,0.4246
Washington,53061052005,"Census Tract 520.05, Snohomish County, Washington",1.384039762,0.0485
Washington,53061052006,"Census Tract 520.06, Snohomish County, Washington",0.745812384,0.2399
Washington,53061052007,"Census Tract 520.07, Snohomish County, Washington",0.847279989,0.1459
Washington,53061052008,"Census Tract 520.08, Snohomish County, Washington",0.748034015,0.3368
Washington,53061052009,"Census Tract 520.09, Snohomish County, Washington",0.898055105,0.0363
Washington,53061052010,"Census Tract 520.10, Snohomish County, Washington",0.619515717,0.3534
Washington,53061052104,"Census Tract 521.04, Snohomish County, Washington",16.78499989,0.2583
Washington,53061052105,"Census Tract 521.05, Snohomish County, Washington",19.93247521,0.2203
Washington,53061052107,"Census Tract 521.07, Snohomish County, Washington",4.812699268,0.1808
Washington,53061052108,"Census Tract 521.08, Snohomish County, Washington",9.056245577,0.1135
Washington,53061052112,"Census Tract 521.12, Snohomish County, Washington",5.662068455,0.1667
Washington,53061052113,"Census Tract 521.13, Snohomish County, Washington",8.550836901,0.0264
Washington,53061052114,"Census Tract 521.14, Snohomish County, Washington",2.53517469,0.0391
Washington,53061052119,"Census Tract 521.19, Snohomish County, Washington",0.521565501,0.1316
Washington,53061052120,"Census Tract 521.20, Snohomish County, Washington",0.629681397,0.0279
Washington,53061052121,"Census Tract 521.21, Snohomish County, Washington",1.023571846,0.0262
Washington,53061052122,"Census Tract 521.22, Snohomish County, Washington",3.317412708,0.305
Washington,53061052203,"Census Tract 522.03, Snohomish County, Washington",6.672844495,0.0692
Washington,53061052204,"Census Tract 522.04, Snohomish County, Washington",3.443657252,0.1665
Washington,53061052206,"Census Tract 522.06, Snohomish County, Washington",19.90141871,0.0326
Washington,53061052207,"Census Tract 522.07, Snohomish County, Washington",25.86932319,0.307
Washington,53061052208,"Census Tract 522.08, Snohomish County, Washington",0.722269814,0.8456
Washington,53061052210,"Census Tract 522.10, Snohomish County, Washington",1.081500274,0.7861
Washington,53061052211,"Census Tract 522.11, Snohomish County, Washington",2.205119642,0.1982
Washington,53061052301,"Census Tract 523.01, Snohomish County, Washington",15.16221859,0.1452
Washington,53061052302,"Census Tract 523.02, Snohomish County, Washington",13.20891931,0.1742
Washington,53061052401,"Census Tract 524.01, Snohomish County, Washington",1.494017828,0.7199
Washington,53061052402,"Census Tract 524.02, Snohomish County, Washington",0.938273034,0.7571
Washington,53061052502,"Census Tract 525.02, Snohomish County, Washington",5.449823552,0.1814
Washington,53061052504,"Census Tract 525.04, Snohomish County, Washington",3.040942441,0.3226
Washington,53061052505,"Census Tract 525.05, Snohomish County, Washington",1.005923896,0.0416
Washington,53061052506,"Census Tract 525.06, Snohomish County, Washington",0.922756367,0.4124
Washington,53061052603,"Census Tract 526.03, Snohomish County, Washington",2.912963141,0.1436
Washington,53061052604,"Census Tract 526.04, Snohomish County, Washington",1.423844562,0.6544
Washington,53061052605,"Census Tract 526.05, Snohomish County, Washington",1.824992184,0.2475
Washington,53061052606,"Census Tract 526.06, Snohomish County, Washington",5.043815292,0.1946
Washington,53061052607,"Census Tract 526.07, Snohomish County, Washington",3.921326816,0.1751
Washington,53061052701,"Census Tract 527.01, Snohomish County, Washington",7.896266983,0.1844
Washington,53061052706,"Census Tract 527.06, Snohomish County, Washington",1.92456789,0.206
Washington,53061052707,"Census Tract 527.07, Snohomish County, Washington",2.041242509,0.0415
Washington,53061052708,"Census Tract 527.08, Snohomish County, Washington",1.220612052,0.2661
Washington,53061052709,"Census Tract 527.09, Snohomish County, Washington",7.776675364,0.2788
Washington,53061052710,"Census Tract 527.10, Snohomish County, Washington",0.999813446,0.1149
Washington,53061052711,"Census Tract 527.11, Snohomish County, Washington",4.999941749,0.1726
Washington,53061052803,"Census Tract 528.03, Snohomish County, Washington",5.438432771,0.3004
Washington,53061052805,"Census Tract 528.05, Snohomish County, Washington",1.642006091,0.7159
Washington,53061052807,"Census Tract 528.07, Snohomish County, Washington",1.033300072,0.2861
Washington,53061052808,"Census Tract 528.08, Snohomish County, Washington",1.64307598,0.2432
Washington,53061052809,"Census Tract 528.09, Snohomish County, Washington",0.474059511,0.3613
Washington,53061052810,"Census Tract 528.10, Snohomish County, Washington",0.749034019,0.1049
Washington,53061052903,"Census Tract 529.03, Snohomish County, Washington",1.150382029,0.924
Washington,53061052904,"Census Tract 529.04, Snohomish County, Washington",1.3542018,0.4999
Washington,53061052905,"Census Tract 529.05, Snohomish County, Washington",0.790482841,0.8905
Washington,53061052906,"Census Tract 529.06, Snohomish County, Washington",0.933970699,0.6324
Washington,53061053101,"Census Tract 531.01, Snohomish County, Washington",10.58241026,0.6843
Washington,53061053102,"Census Tract 531.02, Snohomish County, Washington",9.444946043,0.3553
Washington,53061053201,"Census Tract 532.01, Snohomish County, Washington",18.03241707,0.3982
Washington,53061053202,"Census Tract 532.02, Snohomish County, Washington",8.571233897,0.0304
Washington,53061053301,"Census Tract 533.01, Snohomish County, Washington",9.525392326,0.4858
